testNo, repeatNo, agentNo, agentID, agentType, agentTypeNo, x, y, z, yaw, vel_x, vel_y, vel_z, speed, time, sim_time, fps
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.711, -114.239, 0.129, -1.558, 0.030, -5.220, -0.000, 5.220, 24.400, 1002.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.491, -97.971, 1.017, -1.226, 0.507, -1.412, 0.000, 1.500, 24.400, 1002.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.698, -114.761, 0.129, -1.553, 0.187, -5.213, -0.000, 5.216, 24.500, 1002.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.440, -98.113, 1.017, -1.227, 0.506, -1.412, 0.000, 1.500, 24.500, 1002.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.679, -115.282, 0.129, -1.547, 0.212, -5.213, 0.000, 5.217, 24.600, 1002.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.386, -98.252, 1.017, -1.214, 0.517, -1.408, 0.000, 1.500, 24.600, 1002.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.664, -115.803, 0.129, -1.546, 0.148, -5.216, 0.000, 5.218, 24.700, 1002.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.331, -98.392, 1.017, -1.208, 0.527, -1.404, 0.000, 1.500, 24.700, 1002.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.650, -116.325, 0.129, -1.545, 0.139, -5.217, 0.000, 5.219, 24.800, 1002.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.277, -98.532, 1.020, -1.205, 0.533, -1.402, 0.000, 1.500, 24.800, 1002.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.639, -116.847, 0.129, -1.547, 0.095, -5.218, 0.000, 5.219, 24.900, 1003.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.222, -98.672, 1.020, -1.204, 0.537, -1.401, 0.000, 1.500, 24.900, 1003.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.630, -117.369, 0.129, -1.549, 0.067, -5.219, -0.000, 5.219, 25.000, 1003.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.168, -98.812, 1.020, -1.203, 0.539, -1.400, 0.000, 1.500, 25.000, 1003.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.623, -117.891, 0.129, -1.552, 0.055, -5.219, -0.000, 5.220, 25.100, 1003.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.114, -98.952, 1.020, -1.202, 0.540, -1.400, 0.000, 1.500, 25.100, 1003.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.617, -118.413, 0.129, -1.555, 0.039, -5.220, -0.000, 5.220, 25.200, 1003.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.143, -99.084, 1.020, -1.512, 0.345, -1.460, 0.000, 1.500, 25.200, 1003.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.613, -118.935, 0.129, -1.557, 0.031, -5.220, 0.000, 5.220, 25.300, 1003.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.280, -99.185, 1.020, -1.979, -0.218, -1.484, 0.000, 1.500, 25.300, 1003.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.609, -119.457, 0.129, -1.559, 0.022, -5.220, 0.000, 5.220, 25.400, 1003.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.431, -99.258, 1.020, -2.277, -0.720, -1.316, 0.000, 1.500, 25.400, 1003.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.607, -119.979, 0.129, -1.561, 0.017, -5.220, -0.000, 5.220, 25.500, 1003.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.570, -99.331, 1.017, -2.423, -0.998, -1.120, 0.000, 1.500, 25.500, 1003.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.601, -120.500, 0.129, -1.560, 0.139, -5.214, -0.000, 5.216, 25.600, 1003.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.703, -99.406, 1.014, -2.495, -1.132, -0.984, 0.000, 1.500, 25.600, 1003.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.585, -121.022, 0.129, -1.553, 0.203, -5.212, -0.000, 5.216, 25.700, 1003.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.832, -99.484, 1.014, -2.530, -1.196, -0.905, 0.000, 1.500, 25.700, 1003.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.567, -121.543, 0.129, -1.548, 0.162, -5.215, 0.000, 5.217, 25.800, 1003.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -18.977, -99.529, 1.011, -2.663, -1.283, -0.777, 0.000, 1.500, 25.800, 1003.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.553, -122.065, 0.129, -1.547, 0.140, -5.217, 0.000, 5.218, 25.900, 1004.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.121, -99.575, 1.009, -2.728, -1.343, -0.667, 0.000, 1.500, 25.900, 1004.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.541, -122.586, 0.129, -1.547, 0.104, -5.218, -0.000, 5.219, 26.000, 1004.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.263, -99.623, 1.009, -2.760, -1.376, -0.597, 0.000, 1.500, 26.000, 1004.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.531, -123.108, 0.129, -1.549, 0.087, -5.219, -0.000, 5.220, 26.100, 1004.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.405, -99.673, 1.006, -2.776, -1.392, -0.558, 0.000, 1.500, 26.100, 1004.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.524, -123.630, 0.129, -1.552, 0.055, -5.219, 0.000, 5.220, 26.200, 1004.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.546, -99.723, 1.003, -2.784, -1.401, -0.537, 0.000, 1.500, 26.200, 1004.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.518, -124.152, 0.129, -1.554, 0.050, -5.220, -0.000, 5.220, 26.300, 1004.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.691, -99.759, 1.003, -2.841, -1.417, -0.493, 0.000, 1.500, 26.300, 1004.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.513, -124.674, 0.129, -1.557, 0.031, -5.220, 0.000, 5.220, 26.400, 1004.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.841, -99.781, 1.000, -2.907, -1.445, -0.404, 0.000, 1.500, 26.400, 1004.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.509, -125.196, 0.129, -1.559, 0.027, -5.220, 0.000, 5.220, 26.500, 1004.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -19.989, -99.803, 0.997, -2.939, -1.461, -0.339, 0.000, 1.500, 26.500, 1004.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.496, -125.717, 0.129, -1.554, 0.195, -5.212, -0.000, 5.216, 26.600, 1004.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.137, -99.827, 0.997, -2.955, -1.470, -0.300, 0.000, 1.500, 26.600, 1004.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.477, -126.239, 0.129, -1.547, 0.223, -5.212, 0.000, 5.217, 26.700, 1004.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.285, -99.851, 0.994, -2.962, -1.474, -0.279, 0.000, 1.500, 26.700, 1004.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.483, -126.757, 0.129, -1.562, -0.417, -5.136, -0.000, 5.153, 26.800, 1004.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.433, -99.876, 0.991, -2.966, -1.476, -0.268, 0.000, 1.500, 26.800, 1004.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.550, -127.261, 0.129, -1.611, -1.129, -4.945, -0.000, 5.072, 26.900, 1005.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.583, -99.886, 0.991, -3.015, -1.484, -0.222, 0.000, 1.500, 26.900, 1005.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.675, -127.746, 0.129, -1.680, -1.657, -4.783, -0.001, 5.062, 27.000, 1005.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.733, -99.896, 0.988, -3.038, -1.489, -0.179, 0.000, 1.500, 27.000, 1005.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -4.842, -128.219, 0.129, -1.753, -2.063, -4.654, 0.000, 5.091, 27.100, 1005.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -20.883, -99.907, 0.985, -3.050, -1.492, -0.152, 0.000, 1.500, 27.100, 1005.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.039, -128.688, 0.129, -1.820, -2.266, -4.635, 0.004, 5.159, 27.200, 1005.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.032, -99.918, 0.985, -3.056, -1.494, -0.137, 0.000, 1.500, 27.200, 1005.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.259, -129.153, 0.130, -1.881, -2.481, -4.571, 0.000, 5.201, 27.300, 1005.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.182, -99.930, 0.982, -3.059, -1.494, -0.129, 0.000, 1.500, 27.300, 1005.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.499, -129.614, 0.129, -1.934, -2.622, -4.530, -0.000, 5.234, 27.400, 1005.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.331, -99.942, 0.979, -3.060, -1.495, -0.125, 0.000, 1.500, 27.400, 1005.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -5.752, -130.072, 0.129, -1.980, -2.715, -4.497, -0.000, 5.253, 27.500, 1005.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.481, -99.948, 0.979, -3.079, -1.496, -0.111, 0.000, 1.500, 27.500, 1005.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.016, -130.525, 0.129, -2.017, -2.776, -4.468, -0.000, 5.260, 27.600, 1005.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.631, -99.950, 0.976, -3.101, -1.498, -0.080, 0.000, 1.500, 27.600, 1005.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.287, -130.975, 0.129, -2.048, -2.816, -4.441, -0.000, 5.258, 27.700, 1005.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.781, -99.952, 0.973, -3.111, -1.499, -0.058, 0.000, 1.500, 27.700, 1005.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.564, -131.420, 0.129, -2.073, -2.887, -4.383, -0.000, 5.248, 27.800, 1005.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -21.931, -99.954, 0.973, -3.117, -1.499, -0.044, 0.000, 1.500, 27.800, 1005.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -6.849, -131.860, 0.129, -2.097, -2.931, -4.345, -0.000, 5.241, 27.900, 1006.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.081, -99.957, 0.970, -3.119, -1.500, -0.037, 0.000, 1.500, 27.900, 1006.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.134, -132.299, 0.129, -2.113, -2.899, -4.360, -0.000, 5.236, 28.000, 1006.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.231, -99.959, 0.967, -3.121, -1.500, -0.033, 0.000, 1.500, 28.000, 1006.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.421, -132.737, 0.129, -2.125, -2.902, -4.351, -0.000, 5.230, 28.100, 1006.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.381, -99.962, 0.967, -3.121, -1.500, -0.031, 0.000, 1.500, 28.100, 1006.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.698, -133.179, 0.129, -2.125, -2.728, -4.452, -0.000, 5.221, 28.200, 1006.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.531, -99.958, 0.964, 3.141, -1.500, -0.013, 0.000, 1.500, 28.200, 1006.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -7.975, -133.621, 0.129, -2.128, -2.919, -4.301, 0.000, 5.198, 28.300, 1006.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.681, -99.954, 0.961, 3.131, -1.500, 0.005, 0.000, 1.500, 28.300, 1006.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -8.290, -134.026, 0.129, -2.166, -3.488, -3.694, -0.000, 5.081, 28.400, 1006.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.831, -99.951, 0.961, 3.126, -1.500, 0.017, 0.000, 1.500, 28.400, 1006.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -8.650, -134.362, 0.129, -2.241, -4.011, -2.822, -0.001, 4.904, 28.500, 1006.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -22.981, -99.947, 0.958, 3.124, -1.500, 0.023, 0.000, 1.500, 28.500, 1006.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -9.050, -134.614, 0.129, -2.344, -4.395, -1.972, 0.000, 4.817, 28.600, 1006.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.131, -99.944, 0.955, 3.122, -1.500, 0.027, 0.000, 1.500, 28.600, 1006.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -9.481, -134.799, 0.129, -2.459, -4.678, -1.325, 0.001, 4.862, 28.700, 1006.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.281, -99.941, 0.955, 3.122, -1.500, 0.029, 0.000, 1.500, 28.700, 1006.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -9.941, -134.938, 0.129, -2.573, -4.910, -0.920, 0.000, 4.995, 28.800, 1006.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.431, -99.938, 0.953, 3.122, -1.500, 0.029, 0.000, 1.500, 28.800, 1006.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -10.426, -135.045, 0.129, -2.678, -5.092, -0.660, 0.000, 5.134, 28.900, 1007.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.581, -99.930, 0.950, 3.108, -1.499, 0.042, 0.000, 1.500, 28.900, 1007.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -10.930, -135.125, 0.129, -2.773, -5.213, -0.407, 0.000, 5.229, 29.000, 1007.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.731, -99.922, 0.950, 3.101, -1.499, 0.054, 0.000, 1.500, 29.000, 1007.104, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -11.447, -135.180, 0.130, -2.856, -5.284, -0.185, 0.001, 5.287, 29.100, 1007.204, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -23.880, -99.915, 0.947, 3.098, -1.499, 0.062, 0.000, 1.500, 29.100, 1007.204, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -11.972, -135.210, 0.130, -2.929, -5.312, 0.018, -0.000, 5.312, 29.200, 1007.304, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.030, -99.908, 0.944, 3.096, -1.499, 0.066, 0.000, 1.500, 29.200, 1007.304, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -12.500, -135.223, 0.129, -2.989, -5.321, 0.112, -0.000, 5.322, 29.300, 1007.404, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.180, -99.900, 0.944, 3.095, -1.498, 0.069, 0.000, 1.500, 29.300, 1007.404, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -13.030, -135.222, 0.129, -3.039, -5.305, 0.226, -0.000, 5.310, 29.400, 1007.504, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.330, -99.893, 0.941, 3.095, -1.498, 0.070, 0.000, 1.500, 29.400, 1007.504, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -13.559, -135.214, 0.129, -3.077, -5.291, 0.223, -0.000, 5.296, 29.500, 1007.604, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.480, -99.885, 0.938, 3.089, -1.498, 0.074, 0.000, 1.500, 29.500, 1007.604, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -14.086, -135.201, 0.129, -3.105, -5.273, 0.204, -0.000, 5.277, 29.600, 1007.704, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.629, -99.875, 0.938, 3.083, -1.498, 0.083, 0.000, 1.500, 29.600, 1007.704, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -14.612, -135.187, 0.129, -3.124, -5.253, 0.204, -0.000, 5.257, 29.700, 1007.804, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.779, -99.864, 0.935, 3.080, -1.497, 0.089, 0.000, 1.500, 29.700, 1007.804, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -15.137, -135.173, 0.129, -3.138, -5.239, 0.167, -0.000, 5.242, 29.800, 1007.904, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -24.929, -99.855, 0.932, 3.078, -1.497, 0.093, 0.000, 1.500, 29.800, 1007.904, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -15.660, -135.160, 0.129, 3.136, -5.228, 0.152, -0.000, 5.230, 29.900, 1008.004, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -25.078, -99.845, 0.932, 3.077, -1.497, 0.095, 0.000, 1.500, 29.900, 1008.004, 0.000
0, 0, 1, 1679, vehicle.mercedes-benz.coupe, 3, -16.182, -135.151, 0.129, 3.134, -5.216, -0.007, -0.000, 5.216, 30.000, 1008.104, 0.000
0, 0, 2, 1680, walker.pedestrian.0002, 1, -25.228, -99.835, 0.929, 3.077, -1.497, 0.096, 0.000, 1.500, 30.000, 1008.104, 0.000
